REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
ZAF,CO2,T_CO2E,2020,391992601000.0,3
ZAF,PFC,T_CO2E,2020,120415000.0,3
ZAF,HFC,T_CO2E,2020,4933100000.0,3
ZAF,CH4,T_CO2E,2020,57935048000.0,3
UKR,HFC,T_CO2E,2020,1751495000.0,3
UKR,SF,T_CO2E,2020,43350000.0,3
UKR,N2O,T_CO2E,2020,37717517000.0,3
UKR,CO2,T_CO2E,2020,206823849000.0,3
UKR,CH4,T_CO2E,2020,71698737000.0,3
AUS,HFC,T_CO2E,2019,10688480000.0,3
AUS,N2O,T_CO2E,2019,16727650000.000002,3
AUS,PFC,T_CO2E,2019,273502000.0,3
AUS,SF,T_CO2E,2019,141064000.0,3
AUS,CO2,T_CO2E,2019,415811270000.0,3
AUS,CH4,T_CO2E,2019,111602966000.0,3
AUT,CO2,T_CO2E,2019,67956158000.0,3
AUT,CH4,T_CO2E,2019,6608555000.0,3
AUT,PFC,T_CO2E,2019,34703000.0,3
AUT,N2O,T_CO2E,2019,3130599000.0,3
AUT,HFC,T_CO2E,2019,1801571000.0,3
AUT,SF,T_CO2E,2019,449817000.0,3
BEL,CH4,T_CO2E,2019,8095941000.0,3
BEL,PFC,T_CO2E,2019,139086000.0,3
BEL,N2O,T_CO2E,2019,4946173000.0,3
BEL,SF,T_CO2E,2019,109255000.0,3
BEL,HFC,T_CO2E,2019,3701949000.0,3
BEL,CO2,T_CO2E,2019,99470260000.0,3
CAN,PFC,T_CO2E,2019,618149000.0,3
CAN,CH4,T_CO2E,2019,101367689000.0,3
CAN,N2O,T_CO2E,2019,30550126000.0,3
CAN,HFC,T_CO2E,2019,12111074000.0,3
CAN,SF,T_CO2E,2019,444201000.0,3
CAN,CO2,T_CO2E,2019,578587718000.0,3
CHL,CH4,T_CO2E,2019,15169107000.0,3
CHL,PFC,T_CO2E,2019,664000.0,3
CHL,HFC,T_CO2E,2019,4244562000.0,3
CHL,CO2,T_CO2E,2019,84574463000.0,3
CHL,SF,T_CO2E,2019,123633000.0,3
CHL,N2O,T_CO2E,2019,6914166000.0,3
