REF_AREA,MEASURE,TIME_PERIOD,OBS_VALUE
SVK,CO2,2003,33576.981
SVK,HFC,2003,201.169
SVK,N2O,2003,2573.849
SVK,PFC,2003,23.783
SVK,SF,2003,15.518
SVK,CH4,2004,4909.056
SVK,CO2,2004,34094.14
SVK,HFC,2004,240.284
SVK,N2O,2004,2758.783
SVK,PFC,2004,21.245
SVK,SF,2004,15.907
SVK,CH4,2005,4894.79
SVK,CO2,2005,37973.338
SVK,HFC,2005,277.094
SVK,N2O,2005,2732.459
SVK,PFC,2005,21.724
SVK,SF,2005,16.887
SVK,CH4,2006,4718.31
SVK,CO2,2006,34645.764
SVK,HFC,2006,323.94
SVK,N2O,2006,2839.696
SVK,PFC,2006,38.19
SVK,SF,2006,17.224
SVK,CH4,2007,4608.874
SVK,CO2,2007,33503.95
SVK,HFC,2007,368.16
SVK,N2O,2007,2779.0150000000003
SVK,PFC,2007,26.46
SVK,SF,2007,17.929
SVK,CH4,2008,4585.384
SVK,CO2,2008,35012.423
SVK,HFC,2008,431.498
SVK,N2O,2008,2827.659
SVK,PFC,2008,38.451
SVK,SF,2008,19.43
SVK,CH4,2009,4423.06
SVK,CO2,2009,31487.155
SVK,HFC,2009,492.196
SVK,N2O,2009,2440.962
SVK,PFC,2009,18.885
SVK,SF,2009,20.11
SVK,CH4,2010,4402.090999999999
SVK,CO2,2010,33140.742
SVK,HFC,2010,569.222
SVK,N2O,2010,2399.113
SVK,PFC,2010,22.492
SVK,SF,2010,20.227
SVK,CH4,2011,4362.376
SVK,CO2,2011,32363.014000000003
SVK,HFC,2011,576.434
SVK,N2O,2011,1934.903
SVK,PFC,2011,18.081
SVK,SF,2011,21.44
SVK,CH4,2012,4249.728999999999
SVK,CO2,2012,29151.892
SVK,HFC,2012,602.074
SVK,N2O,2012,1741.444
SVK,PFC,2012,23.077
SVK,SF,2012,21.896
SVK,CH4,2013,4198.541
SVK,CO2,2013,28090.194
SVK,HFC,2013,620.993
SVK,N2O,2013,1758.595
SVK,PFC,2013,8.822
SVK,SF,2013,22.988
SVK,CH4,2014,3999.457
SVK,CO2,2014,28364.519000000004
SVK,HFC,2014,626.139
SVK,N2O,2014,1893.005
SVK,PFC,2014,10.025
SVK,SF,2014,14.603
SVK,CH4,2015,4009.311
SVK,CO2,2015,28647.455
SVK,HFC,2015,704.835
SVK,N2O,2015,1729.745
SVK,PFC,2015,7.648
SVK,SF,2015,14.753
SVK,CH4,2016,3951.018
SVK,CO2,2016,29024.08
SVK,HFC,2016,647.952
SVK,N2O,2016,1854.719
SVK,PFC,2016,5.836
SVK,SF,2016,5.997
SVK,CH4,2017,3923.147
SVK,CO2,2017,30324.38
SVK,HFC,2017,710.194
SVK,N2O,2017,1721.816
SVK,PFC,2017,7.754
SVK,SF,2017,7.3
SVK,CH4,2018,3809.227
SVK,CO2,2018,31289.822
SVK,HFC,2018,675.621
SVK,N2O,2018,1733.65
SVK,PFC,2018,6.996
SVK,SF,2018,9.681
SVK,CH4,2019,3786.462
SVK,CO2,2019,28193.254
SVK,HFC,2019,688.686
SVK,N2O,2019,1758.722
SVK,PFC,2019,4.669
SVK,SF,2019,9.137
SVK,CH4,2020,3727.266
SVK,CO2,2020,23336.495
SVK,HFC,2020,646.649
SVK,N2O,2020,1759.374
SVK,PFC,2020,5.044
SVK,SF,2020,17.729
SVK,CH4,2021,3720.56
SVK,CO2,2021,27457.126
SVK,HFC,2021,672.373
SVK,N2O,2021,1695.794
SVK,PFC,2021,5.373
SVK,SF,2021,17.438
SVN,CH4,1990,2834.981
SVN,CO2,1990,10630.667
SVN,N2O,1990,740.695
SVN,PFC,1990,186.616
SVN,SF,1990,10.131
SVN,CH4,1991,2727.889
SVN,CO2,1991,9156.759
SVN,N2O,1991,689.325
SVN,PFC,1991,116.332
SVN,SF,1991,9.941
SVN,CH4,1992,2746.105
SVN,CO2,1992,8950.645
SVN,N2O,1992,746.63
SVN,PFC,1992,115.23
SVN,SF,1992,9.964
SVN,CH4,1993,2625.17
SVN,CO2,1993,9311.552
SVN,HFC,1993,28.557
SVN,N2O,1993,712.5680000000001
SVN,PFC,1993,115.297
SVN,SF,1993,10.864
SVN,CH4,1994,2617.777
SVN,CO2,1994,9516.241
SVN,HFC,1994,28.777
SVN,N2O,1994,742.897
SVN,PFC,1994,115.226
SVN,SF,1994,11.17
SVN,CH4,1995,2648.596
SVN,CO2,1995,10150.961
SVN,HFC,1995,29.922
SVN,N2O,1995,770.0749999999999
SVN,PFC,1995,115.197
SVN,SF,1995,12.504
SVN,CH4,1996,2602.2540000000004
SVN,CO2,1996,10223.148
SVN,HFC,1996,27.178
SVN,N2O,1996,773.712
SVN,PFC,1996,114.771
SVN,SF,1996,13.273
SVN,CH4,1997,2621.692
SVN,CO2,1997,10519.354
SVN,HFC,1997,31.364
SVN,N2O,1997,781.793
SVN,PFC,1997,115.241
SVN,SF,1997,13.661
SVN,CH4,1998,2682.365
SVN,CO2,1998,9907.317
SVN,HFC,1998,28.09
SVN,N2O,1998,790.472
SVN,PFC,1998,115.142
SVN,SF,1998,13.162
SVN,CH4,1999,2686.813
SVN,CO2,1999,9245.781
SVN,HFC,1999,28.328
SVN,N2O,1999,792.535
SVN,PFC,1999,115.331
SVN,SF,1999,15.837
SVN,CH4,2000,2790.284
SVN,CO2,2000,8788.954
SVN,HFC,2000,41.053
SVN,N2O,2000,816.22
SVN,PFC,2000,116.641
SVN,SF,2000,15.475
SVN,CH4,2001,2796.53
SVN,CO2,2001,9989.769
SVN,HFC,2001,55.987
SVN,N2O,2001,817.1700000000001
SVN,PFC,2001,116.202
SVN,SF,2001,15.839
SVN,CH4,2002,2826.023
SVN,CO2,2002,9136.287
SVN,HFC,2002,70.197
SVN,N2O,2002,781.9860000000001
SVN,PFC,2002,121.426
SVN,SF,2002,17.045
SVN,CH4,2003,2793.773
SVN,CO2,2003,9144.84
SVN,HFC,2003,88.695
SVN,N2O,2003,758.016
SVN,PFC,2003,125.354
SVN,SF,2003,17.616
SVN,CH4,2004,2752.524
SVN,CO2,2004,9458.034
SVN,HFC,2004,109.286
SVN,N2O,2004,736.8770000000001
SVN,PFC,2004,126.483
SVN,SF,2004,18.006
SVN,CH4,2005,2753.2740000000003
SVN,CO2,2005,9647.079999999998
SVN,HFC,2005,130.255
SVN,N2O,2005,741.874
SVN,PFC,2005,127.773
SVN,SF,2005,18.549
SVN,CH4,2006,2676.249
SVN,CO2,2006,9873.484
SVN,HFC,2006,151.78
SVN,N2O,2006,751.2429999999999
SVN,PFC,2006,120.699
SVN,SF,2006,18.484
SVN,CH4,2007,2695.739
SVN,CO2,2007,9728.723000000002
SVN,HFC,2007,176.239
SVN,N2O,2007,756.1600000000001
SVN,PFC,2007,89.611
SVN,SF,2007,18.047
SVN,CH4,2008,2566.6290000000004
SVN,CO2,2008,10917.379
SVN,HFC,2008,202.522
SVN,N2O,2008,718.825
SVN,PFC,2008,13.251
SVN,SF,2008,19.965
SVN,CH4,2009,2465.926
SVN,CO2,2009,8910.099
SVN,HFC,2009,219.263
SVN,N2O,2009,709.789
SVN,PFC,2009,4.709
SVN,SF,2009,17.692
SVN,CH4,2010,2431.1490000000003
SVN,CO2,2010,9239.993
SVN,HFC,2010,232.68
SVN,N2O,2010,700.955
SVN,PFC,2010,8.669
SVN,SF,2010,17.708
SVN,CH4,2011,2420.336
SVN,CO2,2011,9239.345
SVN,HFC,2011,244.239
SVN,N2O,2011,708.39
SVN,PFC,2011,18.127
SVN,SF,2011,17.878
SVN,CH4,2012,2364.326
SVN,CO2,2012,8700.994999999999
SVN,HFC,2012,268.336
SVN,N2O,2012,710.302
SVN,PFC,2012,16.286
SVN,SF,2012,16.028
SVN,CH4,2013,2298.653
SVN,CO2,2013,9773.205000000002
SVN,HFC,2013,288.998
SVN,N2O,2013,683.193
SVN,PFC,2013,13.772
SVN,SF,2013,16.855
SVN,CH4,2014,2187.7000000000003
SVN,CO2,2014,14224.771
SVN,HFC,2014,302.904
SVN,N2O,2014,689.208
SVN,PFC,2014,13.688
SVN,SF,2014,16.878
SVN,CH4,2015,2258.195
SVN,CO2,2015,14410.284
SVN,HFC,2015,312.094
SVN,N2O,2015,708.986
SVN,PFC,2015,14.155
SVN,SF,2015,17.194
SVN,CH4,2016,2298.23
SVN,CO2,2016,15372.316
SVN,HFC,2016,328.002
SVN,N2O,2016,713.2900000000001
SVN,PFC,2016,17.789
SVN,SF,2016,17.135
SVN,CH4,2017,2248.645
SVN,CO2,2017,15524.66
SVN,HFC,2017,323.866
SVN,N2O,2017,690.649
SVN,PFC,2017,15.69
SVN,SF,2017,16.389
SVN,CH4,2018,2176.368
SVN,CO2,2018,15526.262
SVN,HFC,2018,304.605
SVN,N2O,2018,697.787
SVN,PFC,2018,14.022
SVN,SF,2018,16.315
SVN,CH4,2019,2163.855
SVN,CO2,2019,10655.668999999998
SVN,HFC,2019,282.191
SVN,N2O,2019,731.232
SVN,PFC,2019,10.616
SVN,SF,2019,16.443
SVN,CH4,2020,2131.467
SVN,CO2,2020,9674.303
SVN,HFC,2020,277.761
SVN,N2O,2020,723.14
SVN,PFC,2020,8.652
SVN,SF,2020,16.73
SVN,CH4,2021,2085.179
SVN,CO2,2021,9917.593
SVN,HFC,2021,267.039
SVN,N2O,2021,707.159
SVN,PFC,2021,7.035
SVN,SF,2021,16.712
SWE,CH4,1990,8839.381
SWE,CO2,1990,9541.952999999994
SWE,HFC,1990,5.949
SWE,N2O,1990,6139.756
SWE,PFC,1990,510.944
SWE,SF,1990,104.852
SWE,CH4,1991,8829.604
SWE,CO2,1991,10049.545000000006
SWE,HFC,1991,10.183
SWE,N2O,1991,6009.793
SWE,PFC,1991,515.495
SWE,SF,1991,105.845
SWE,CH4,1992,8973.038
SWE,CO2,1992,10870.318
SWE,HFC,1992,11.715
SWE,N2O,1992,5860.123
SWE,PFC,1992,349.849
SWE,SF,1992,105.725
SWE,CH4,1993,8938.211
SWE,CO2,1993,14858.135000000002
SWE,HFC,1993,28.348
SWE,N2O,1993,6045.794
SWE,PFC,1993,407.103
SWE,SF,1993,102.397
SWE,CH4,1994,8862.185000000001
SWE,CO2,1994,15803.733
SWE,HFC,1994,69.172
SWE,N2O,1994,6062.163
SWE,PFC,1994,435.737
SWE,SF,1994,109.64
SWE,CH4,1995,8765.001
SWE,CO2,1995,15238.665999999996
SWE,HFC,1995,128.724
SWE,N2O,1995,5935.771000000001
SWE,PFC,1995,478.289
SWE,SF,1995,139.336
SWE,CH4,1996,8774.808
SWE,CO2,1996,16542.985
SWE,HFC,1996,215.643
SWE,N2O,1996,5949.529
SWE,PFC,1996,422.209
SWE,SF,1996,120.464
SWE,CH4,1997,8712.504
SWE,CO2,1997,10741.299
SWE,HFC,1997,353.021
SWE,N2O,1997,5974.326
SWE,PFC,1997,390.051
SWE,SF,1997,164.495
SWE,CH4,1998,8582.481
SWE,CO2,1998,10575.421000000002
SWE,HFC,1998,457.829
SWE,N2O,1998,6024.43
SWE,PFC,1998,378.465
SWE,SF,1998,114.633
SWE,CH4,1999,8368.829
SWE,CO2,1999,7371.254000000001
SWE,HFC,1999,602.547
SWE,N2O,1999,5754.437
SWE,PFC,1999,408.525
SWE,SF,1999,124.935
SWE,CH4,2000,8183.904
SWE,CO2,2000,5076.673999999999
SWE,HFC,2000,725.37
SWE,N2O,2000,5696.549
SWE,PFC,2000,338.221
SWE,SF,2000,122.424
SWE,CH4,2001,8103.913
SWE,CO2,2001,5094.852999999996
SWE,HFC,2001,803.785
SWE,N2O,2001,5572.105
SWE,PFC,2001,331.9
SWE,SF,2001,126.545
SWE,CH4,2002,7819.637
SWE,CO2,2002,6948.148999999998
SWE,HFC,2002,880.804
SWE,N2O,2002,5506.198
SWE,PFC,2002,366.765
SWE,SF,2002,123.272
SWE,CH4,2003,7575.677
SWE,CO2,2003,10345.403000000006
SWE,HFC,2003,947.327
SWE,N2O,2003,5444.099
SWE,PFC,2003,364.408
SWE,SF,2003,87.743
SWE,CH4,2004,7592.574
SWE,CO2,2004,11991.261
SWE,HFC,2004,1022.261
SWE,N2O,2004,5450.9310000000005
SWE,PFC,2004,360.927
SWE,SF,2004,97.596
SWE,CH4,2005,7374.607
SWE,CO2,2005,8867.873
SWE,HFC,2005,1044.858
SWE,N2O,2005,5346.625
SWE,PFC,2005,365.544
SWE,SF,2005,156.245
SWE,CH4,2006,7242.69
SWE,CO2,2006,1713.322
SWE,HFC,2006,1067.747
SWE,N2O,2006,5281.453
SWE,PFC,2006,353.346
SWE,SF,2006,116.095
SWE,CH4,2007,6933.349
SWE,CO2,2007,3095.6900000000023
SWE,HFC,2007,1072.49
SWE,N2O,2007,5120.469
SWE,PFC,2007,360.977
SWE,SF,2007,141.596
SWE,CH4,2008,6633.576999999999
SWE,CO2,2008,1242.9460000000036
SWE,HFC,2008,1087.417
SWE,N2O,2008,5230.965999999999
SWE,PFC,2008,316.206
SWE,SF,2008,75.09
SWE,CH4,2009,6442.768
SWE,CO2,2009,-2222.342000000004
SWE,HFC,2009,1084.02
SWE,N2O,2009,5054.432
SWE,PFC,2009,44.78
SWE,SF,2009,72.161
SWE,CH4,2010,6309.846
SWE,CO2,2010,1277.8510000000024
SWE,HFC,2010,1063.673
SWE,N2O,2010,5201.635
SWE,PFC,2010,169.244
SWE,SF,2010,65.404
SWE,CH4,2011,6124.111
SWE,CO2,2011,-3438.7609999999986
SWE,HFC,2011,1038.854
SWE,N2O,2011,4869.001
SWE,PFC,2011,193.667
SWE,SF,2011,57.141
SWE,CH4,2012,5904.457
SWE,CO2,2012,-5955.684000000001
SWE,HFC,2012,1022.761
SWE,N2O,2012,4759.548
SWE,PFC,2012,70.942
SWE,SF,2012,54.763
SWE,CH4,2013,5798.486
SWE,CO2,2013,-5660.178999999996
SWE,HFC,2013,1013.796
SWE,N2O,2013,4775.812
SWE,PFC,2013,46.216
SWE,SF,2013,43.35
SWE,CH4,2014,5667.812
SWE,CO2,2014,-5905.707000000002
SWE,HFC,2014,1039.002
SWE,N2O,2014,4882.252
SWE,PFC,2014,73.885
SWE,SF,2014,47.287
SWE,CH4,2015,5506.837
SWE,CO2,2015,-4438.374000000003
SWE,HFC,2015,1058.548
SWE,N2O,2015,4931.824
SWE,PFC,2015,31.694
SWE,SF,2015,54.768
SWE,CH4,2016,5421.947
SWE,CO2,2016,-3255.6559999999954
SWE,HFC,2016,1076.898
SWE,N2O,2016,4921.469
SWE,PFC,2016,28.115
SWE,SF,2016,59.227
SWE,CH4,2017,5382.1900000000005
SWE,CO2,2017,2192.333000000006
SWE,HFC,2017,1042.153
SWE,N2O,2017,5075.809
SWE,PFC,2017,32.949
SWE,SF,2017,47.217
SWE,CH4,2018,5358.286
SWE,CO2,2018,4976.898000000001
SWE,HFC,2018,987.393
SWE,N2O,2018,4921.237
SWE,PFC,2018,55.671
SWE,SF,2018,33.995
SWE,CH4,2019,5149.935
SWE,CO2,2019,1163.5599999999977
SWE,HFC,2019,937.821
SWE,N2O,2019,5020.542
SWE,PFC,2019,44.426
SWE,SF,2019,35.315
SWE,CH4,2020,5051.986
SWE,CO2,2020,-6158.540000000001
SWE,HFC,2020,888.585
SWE,N2O,2020,5048.511
SWE,PFC,2020,58.653
SWE,SF,2020,38.213
SWE,CH4,2021,4990.597000000001
SWE,CO2,2021,-4765.055
SWE,HFC,2021,840.829
SWE,N2O,2021,4958.197
SWE,PFC,2021,41.685
SWE,SF,2021,39.612
TUR,CH4,1990,42563.691
TUR,CO2,1990,84977.665
TUR,N2O,1990,25001.036
TUR,PFC,1990,472.804
TUR,CH4,1991,43422.298
TUR,CO2,1991,90677.572
TUR,N2O,1991,24764.727
TUR,PFC,1991,556.985
TUR,CH4,1992,43356.65
TUR,CO2,1992,96473.29
TUR,N2O,1992,25309.221
TUR,PFC,1992,519.754
TUR,CH4,1993,43152.392
TUR,CO2,1993,104383.803
TUR,N2O,1993,26113.395
TUR,PFC,1993,519.045
TUR,CH4,1994,43005.293
TUR,CO2,1994,99179.488
TUR,N2O,1994,23725.537
TUR,PFC,1994,463.884
TUR,CH4,1995,42657.639
TUR,CO2,1995,113500.72000000002
TUR,N2O,1995,23915.462
TUR,PFC,1995,409.326
TUR,CH4,1996,43055.609
TUR,CO2,1996,132356.647
TUR,N2O,1996,24617.912
TUR,PFC,1996,413.232
TUR,SF,1996,10.055
TUR,CH4,1997,42268.398
TUR,CO2,1997,141575.74800000002
TUR,N2O,1997,24097.376
TUR,PFC,1997,412.7
TUR,SF,1997,11.104
TUR,CH4,1998,42462.06
TUR,CO2,1998,141432.327
TUR,N2O,1998,25389.219
TUR,PFC,1998,411.256
TUR,SF,1998,11.902
TUR,CH4,1999,43824.173
TUR,CO2,1999,136647.85700000002
TUR,N2O,1999,25689.488
TUR,PFC,1999,410.604
TUR,SF,1999,12.358
TUR,CH4,2000,43827.138
TUR,CO2,2000,161590.12300000002
TUR,HFC,2000,115.656
TUR,N2O,2000,24909.589
TUR,PFC,2000,409.246
TUR,SF,2000,13.338
TUR,CH4,2001,42947.787
TUR,CO2,2001,142693.992
TUR,HFC,2001,232.004
TUR,N2O,2001,22658.853
TUR,PFC,2001,410.77
TUR,SF,2001,13.156
TUR,CH4,2002,41014.84
TUR,CO2,2002,151816.538
TUR,HFC,2002,417.187
TUR,N2O,2002,22663.397
TUR,PFC,2002,415.901
TUR,SF,2002,13.954
TUR,CH4,2003,43003.812
TUR,CO2,2003,165494.58299999998
TUR,HFC,2003,628.798
TUR,N2O,2003,24073.639
TUR,PFC,2003,420.153
TUR,SF,2003,15.162
TUR,CH4,2004,43534.842
TUR,CO2,2004,174985.866
TUR,HFC,2004,909.372
TUR,N2O,2004,24864.514
TUR,PFC,2004,425.889
TUR,SF,2004,16.439
TUR,CH4,2005,45191.182
TUR,CO2,2005,193017.582
TUR,HFC,2005,1146.883
TUR,N2O,2005,26023.979
TUR,PFC,2005,399.265
TUR,SF,2005,17.67
TUR,CH4,2006,46663.556
TUR,CO2,2006,210775.758
TUR,HFC,2006,1424.19
TUR,N2O,2006,27331.848
TUR,PFC,2006,332.749
TUR,SF,2006,19.403
TUR,CH4,2007,49169.936
TUR,CO2,2007,241719.939
TUR,HFC,2007,1713.193
TUR,N2O,2007,26871.046
TUR,PFC,2007,422.142
TUR,SF,2007,21.044
TUR,CH4,2008,50364.016
TUR,CO2,2008,242300.719
TUR,HFC,2008,1896.138
TUR,N2O,2008,25601.542
TUR,PFC,2008,393.411
TUR,SF,2008,21.979
TUR,CH4,2009,49918.152
TUR,CO2,2009,245433.987
TUR,HFC,2009,2111.28
TUR,N2O,2009,26650.097
TUR,PFC,2009,192.836
TUR,SF,2009,21.295
TUR,CH4,2010,51668.442
TUR,CO2,2010,244194.109
TUR,HFC,2010,3054.433
TUR,N2O,2010,27542.653
TUR,PFC,2010,387.567
TUR,SF,2010,65.482
TUR,CH4,2011,54190.822
TUR,CO2,2011,266345.19
TUR,HFC,2011,3432.775
TUR,N2O,2011,28636.919
TUR,PFC,2011,362.65
TUR,SF,2011,67.374
TUR,CH4,2012,57902.593
TUR,CO2,2012,282514.246
TUR,HFC,2012,4256.948
TUR,N2O,2012,29785.645
TUR,PFC,2012,271.334
TUR,SF,2012,68.582
TUR,CH4,2013,56741.049000000006
TUR,CO2,2013,270618.884
TUR,HFC,2013,4471.162
TUR,N2O,2013,31607.389
TUR,PFC,2013,199.977
TUR,SF,2013,69.016
TUR,CH4,2014,58566.024
TUR,CO2,2014,287021.878
TUR,HFC,2014,4929.7
TUR,N2O,2014,31832.891
TUR,PFC,2014,186.648
TUR,SF,2014,74.875
TUR,CH4,2015,52805.95
TUR,CO2,2015,311984.926
TUR,HFC,2015,4817.55
TUR,N2O,2015,32379.344
TUR,PFC,2015,91.368
TUR,SF,2015,81.829
TUR,CH4,2016,55642.167
TUR,CO2,2016,332636.82200000004
TUR,HFC,2016,5110.99
TUR,N2O,2016,34490.73
TUR,PFC,2016,37.372
TUR,SF,2016,79.526
TUR,CH4,2017,56874.727000000006
TUR,CO2,2017,355740.167
TUR,HFC,2017,5256.437
TUR,N2O,2017,35587.497
TUR,PFC,2017,25.173
TUR,SF,2017,122.794
TUR,CH4,2018,60426.223000000005
TUR,CO2,2018,352172.272
TUR,HFC,2018,5040.33
TUR,N2O,2018,35572.554
TUR,PFC,2018,10.093
TUR,SF,2018,134.315
TUR,CH4,2019,63264.673
TUR,CO2,2019,339780.47500000003
TUR,HFC,2019,5676.596
TUR,N2O,2019,37110.722
TUR,PFC,2019,17.104
TUR,SF,2019,156.02
TUR,CH4,2020,64002.523
TUR,CO2,2020,355680.469
TUR,HFC,2020,6497.734
TUR,N2O,2020,40680.597
TUR,PFC,2020,10.381
TUR,SF,2020,171.502
TUR,CH4,2021,64717.02
TUR,CO2,2021,404283.133
TUR,HFC,2021,7209.799
TUR,N2O,2021,40883.199
TUR,PFC,2021,6.79
TUR,SF,2021,144.05
UKR,CH4,1990,182929.412
UKR,CO2,1990,674589.599
UKR,N2O,1990,53639.133
UKR,PFC,1990,235.82
UKR,SF,1990,0.008
UKR,CH4,1991,175066.734
UKR,CO2,1991,593104.751
UKR,N2O,1991,48472.376
UKR,PFC,1991,188.199
UKR,SF,1991,0.019
UKR,CH4,1992,167162.35700000002
UKR,CO2,1992,549720.304
UKR,N2O,1992,44929.216
UKR,PFC,1992,142.351
UKR,SF,1992,0.031
UKR,CH4,1993,158737.622
UKR,CO2,1993,477240.546
UKR,N2O,1993,42148.352000000006
UKR,PFC,1993,143.566
UKR,SF,1993,0.059
UKR,CH4,1994,149330.079
UKR,CO2,1994,382190.901
UKR,N2O,1994,36245.246
UKR,PFC,1994,161.222
UKR,SF,1994,0.065
UKR,CH4,1995,139072.82799999998
UKR,CO2,1995,357647.945
UKR,N2O,1995,33083.435
UKR,PFC,1995,178.06
UKR,SF,1995,0.068
UKR,CH4,1996,135110.39500000002
UKR,CO2,1996,323706.095
UKR,N2O,1996,28736.971
UKR,PFC,1996,143.243
UKR,SF,1996,0.07
UKR,CH4,1997,129770.623
UKR,CO2,1997,317762.69
UKR,HFC,1997,6.431
UKR,N2O,1997,29478.284
UKR,PFC,1997,146.993
UKR,SF,1997,0.128
UKR,CH4,1998,126051.689
UKR,CO2,1998,300402.125
UKR,HFC,1998,13.019
UKR,N2O,1998,26227.039
UKR,PFC,1998,120.644
UKR,SF,1998,0.194
UKR,CH4,1999,127318.964
UKR,CO2,1999,267246.456
UKR,HFC,1999,14.142
UKR,N2O,1999,24070.871000000003
UKR,PFC,1999,101.811
UKR,SF,1999,0.307
UKR,CH4,2000,118340.584
UKR,CO2,2000,262467.742
UKR,HFC,2000,15.732
UKR,N2O,2000,24064.769
UKR,PFC,2000,115.738
UKR,SF,2000,0.421
UKR,CH4,2001,116883.802
UKR,CO2,2001,286212.294
UKR,HFC,2001,29.049
UKR,N2O,2001,25394.128
UKR,PFC,2001,112.08
UKR,SF,2001,0.463
UKR,CH4,2002,109440.994
UKR,CO2,2002,280782.764
UKR,HFC,2002,64.271
UKR,N2O,2002,25845.492
UKR,PFC,2002,98.655
UKR,SF,2002,1.07
UKR,CH4,2003,110049.174
UKR,CO2,2003,285682.226
UKR,HFC,2003,105.205
UKR,N2O,2003,23142.676
UKR,PFC,2003,77.153
UKR,SF,2003,1.991
UKR,CH4,2004,106889.581
UKR,CO2,2004,300748.639
UKR,HFC,2004,187.256
UKR,N2O,2004,25623.746
UKR,PFC,2004,93.336
UKR,SF,2004,3.078
UKR,CH4,2005,102809.367
UKR,CO2,2005,304268.993
UKR,HFC,2005,285.073
UKR,N2O,2005,25945.498
UKR,PFC,2005,142.332
UKR,SF,2005,4.467
UKR,CH4,2006,100477.08
UKR,CO2,2006,320736.534
UKR,HFC,2006,402.278
UKR,N2O,2006,26305.961
UKR,PFC,2006,111.159
UKR,SF,2006,4.274
UKR,CH4,2007,100361.604
UKR,CO2,2007,322272.511
UKR,HFC,2007,561.127
UKR,N2O,2007,25989.21
UKR,PFC,2007,154.712
UKR,SF,2007,5.198
UKR,CH4,2008,93574.588
UKR,CO2,2008,326460.534
UKR,HFC,2008,647.249
UKR,N2O,2008,31125.157000000003
UKR,PFC,2008,174.24
UKR,SF,2008,9.338
UKR,CH4,2009,85453.477
UKR,CO2,2009,272485.97
UKR,HFC,2009,663.763
UKR,N2O,2009,27118.745
UKR,PFC,2009,53.949
UKR,SF,2009,9.366
UKR,CH4,2010,84855.902
UKR,CO2,2010,285135.156
UKR,HFC,2010,743.861
UKR,N2O,2010,27577.657
UKR,PFC,2010,26.667
UKR,SF,2010,9.71
UKR,CH4,2011,86205.097
UKR,CO2,2011,316792.685
UKR,HFC,2011,823.173
UKR,N2O,2011,33529.358
UKR,SF,2011,8.416
UKR,CH4,2012,80692.37700000001
UKR,CO2,2012,309229.992
UKR,HFC,2012,844.294
UKR,N2O,2012,32085.83
UKR,SF,2012,10.99
UKR,CH4,2013,75465.628
UKR,CO2,2013,316290.014
UKR,HFC,2013,891.707
UKR,N2O,2013,35570.03
UKR,SF,2013,12.543
UKR,CH4,2014,68961.481
UKR,CO2,2014,277491.729
UKR,HFC,2014,869.1
UKR,N2O,2014,35484.43
UKR,SF,2014,16.726
UKR,CH4,2015,61610.748
UKR,CO2,2015,243321.204
UKR,HFC,2015,801.65
UKR,N2O,2015,33155.487
UKR,SF,2015,19.642
UKR,CH4,2016,66386.933
UKR,CO2,2016,258173.396
UKR,HFC,2016,921.373
UKR,N2O,2016,36451.53
UKR,SF,2016,24.372
UKR,CH4,2017,64156.366
UKR,CO2,2017,236353.329
UKR,HFC,2017,1049.283
UKR,N2O,2017,35138.77099999999
UKR,SF,2017,28.557
UKR,CH4,2018,67939.05500000001
UKR,CO2,2018,256394.241
UKR,HFC,2018,1395.83
UKR,N2O,2018,38968.745
UKR,SF,2018,33.445
UKR,CH4,2019,70071.279
UKR,CO2,2019,245081.144
UKR,HFC,2019,1684.996
UKR,N2O,2019,40573.655000000006
UKR,SF,2019,38.789
UKR,CH4,2020,71993.65
UKR,CO2,2020,205763.399
UKR,HFC,2020,1751.495
UKR,N2O,2020,38080.151
UKR,SF,2020,43.35
UKR,CH4,2021,71545.91900000001
UKR,CO2,2021,224202.084
UKR,HFC,2021,1901.018
UKR,N2O,2021,43791.162
UKR,SF,2021,48.942
USA,CH4,1990,922167.194
USA,CO2,1990,4182101.65
USA,HFC,1990,38783.356
USA,N2O,1990,410675.536
USA,PFC,1990,21831.123
USA,SF,1990,30520.384
USA,CH4,1991,927350.853
USA,CO2,1991,4118538.641
USA,HFC,1991,34870.54
USA,N2O,1991,401832.653
USA,PFC,1991,18825.762
USA,SF,1991,29227.751
USA,CH4,1992,925674.177
USA,CO2,1992,4237401.879000001
USA,HFC,1992,39830.658
USA,N2O,1992,401896.878
USA,PFC,1992,17539.694
USA,SF,1992,29432.345
USA,CH4,1993,914673.651
USA,CO2,1993,4355220.347
USA,HFC,1993,40266.431
USA,N2O,1993,419194.918
USA,PFC,1993,17546.602
USA,SF,1993,28943.718
USA,CH4,1994,925041.655
USA,CO2,1994,4432447.815
USA,HFC,1994,46551.573
USA,N2O,1994,423157.496
USA,PFC,1994,16183.849
USA,SF,1994,27554.585
USA,CH4,1995,916790.119
USA,CO2,1995,4522445.444
USA,HFC,1995,62970.602
USA,N2O,1995,426073.735
USA,PFC,1995,16774.576
USA,SF,1995,26251.218
USA,CH4,1996,912355.634
USA,CO2,1996,4689528.756
USA,HFC,1996,71320.874
USA,N2O,1996,437219.132
USA,PFC,1996,17878.381
USA,SF,1996,25610.157
USA,CH4,1997,895660.7440000001
USA,CO2,1997,4784742.905
USA,HFC,1997,80544.206
USA,N2O,1997,424099.763
USA,PFC,1997,16437.396
USA,SF,1997,23891.184
USA,CH4,1998,881574.444
